Date,Open,High,Low,Close,Adj Close,Volume
2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.640178680419922,25794700
2012-08-13,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,21.431814193725586,24973100
2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.221315383911133,39308800
2012-08-15,20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,21.03492546081543,47861100
2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.715286254882812,157565300
2012-08-17,20.010000228881836,20.079999923706055,19.0,19.049999237060547,18.901668548583984,129293400
2012-08-20,19.049999237060547,20.1299991607666,18.75,20.010000228881836,19.854196548461914,101186600
2012-08-21,19.579999923706055,19.979999542236328,19.09000015258789,19.15999984741211,19.010812759399414,70640600
2012-08-22,19.360000610351562,19.530000686645508,18.959999084472656,19.440000534057617,19.288633346557617,49892200
2012-08-23,19.5,19.729999542236328,19.360000610351562,19.440000534057617,19.288633346557617,32813700
2012-08-24,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.258865356445312,29622200
2012-08-27,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,19.000890731811523,20704000
2012-08-28,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,19.18941307067871,25417000
2012-08-29,19.31999969482422,19.3799991607666,19.06999969482422,19.100000381469727,18.95128059387207,16124700
2012-08-30,19.270000457763672,19.450000762939453,19.059999465942383,19.09000015258789,18.941354751586914,30647500
2012-08-31,18.68000030517578,18.700000762939453,18.030000686645508,18.059999465942383,17.919376373291016,58764200
2012-09-04,18.079999923706055,18.270000457763672,17.549999237060547,17.729999542236328,17.59194564819336,46622400
2012-09-05,18.270000457763672,18.75,18.18000030517578,18.579999923706055,18.43532943725586,60781800
2012-09-06,18.739999771118164,19.260000228881836,18.719999313354492,18.959999084472656,18.81237030029297,46066500
2012-09-07,19.100000381469727,19.420000076293945,18.780000686645508,18.979999542236328,18.83221435546875,36371700
2012-09-10,19.059999465942383,19.200000762939453,18.549999237060547,18.809999465942383,18.663537979125977,24797800
2012-09-11,18.920000076293945,19.579999923706055,18.850000381469727,19.43000030517578,19.278709411621094,50508200
2012-09-12,20.760000228881836,21.15999984741211,20.280000686645508,20.93000030517578,20.767030715942383,121584000
2012-09-13,20.959999084472656,21.479999542236328,20.610000610351562,20.709999084472656,20.548744201660156,65041600
2012-09-14,21.1299991607666,22.079999923706055,20.899999618530273,22.0,21.828699111938477,72819800
2012-09-17,22.670000076293945,22.75,21.5,21.520000457763672,21.35243797302246,50667600
2012-09-18,21.600000381469727,21.979999542236328,21.3700008392334,21.8700008392334,21.69971466064453,36760500
2012-09-19,21.989999771118164,23.3700008392334,21.770000457763672,23.290000915527344,23.10865592956543,78782800
2012-09-20,23.020000457763672,23.239999771118164,22.540000915527344,22.59000015258789,22.414106369018555,57248900
2012-09-21,22.969999313354492,23.239999771118164,22.600000381469727,22.860000610351562,22.682008743286133,51218100
2012-09-24,21.780000686645508,21.979999542236328,20.360000610351562,20.790000915527344,20.628124237060547,79106500
2012-09-25,21.200000762939453,21.209999084472656,20.219999313354492,20.280000686645508,20.122093200683594,46291700
2012-09-26,20.149999618530273,20.780000686645508,19.799999237060547,20.6200008392334,20.459444046020508,38271900
2012-09-27,20.989999771118164,21.0,20.15999984741211,20.31999969482422,20.16178321838379,30215900
2012-09-28,20.56999969482422,21.950000762939453,20.5,21.65999984741211,21.491344451904297,65486000
2012-10-01,22.079999923706055,22.59000015258789,21.729999542236328,21.989999771118164,21.818777084350586,51262700
2012-10-02,22.079999923706055,22.489999771118164,21.81999969482422,22.270000457763672,22.09659767150879,29341400
2012-10-03,22.299999237060547,22.489999771118164,21.799999237060547,21.829999923706055,21.66002655029297,32000100
2012-10-04,22.31999969482422,22.399999618530273,21.40999984741211,21.950000762939453,21.779090881347656,46892100
2012-10-05,21.489999771118164,21.6299991607666,20.8799991607666,20.90999984741211,20.7471866607666,40529300
2012-10-08,20.399999618530273,20.75,20.15999984741211,20.399999618530273,20.24115753173828,32236700
2012-10-09,20.389999389648438,20.549999237060547,19.969999313354492,20.229999542236328,20.072481155395508,27161800
2012-10-10,19.93000030517578,19.940000534057617,19.450000762939453,19.639999389648438,19.487075805664062,39321800
2012-10-11,19.8799991607666,19.959999084472656,19.610000610351562,19.75,19.596220016479492,21817300
2012-10-12,19.75,19.799999237060547,19.479999542236328,19.520000457763672,19.368009567260742,18809400
2012-10-15,19.68000030517578,19.8799991607666,19.489999771118164,19.520000457763672,19.368009567260742,20189700
2012-10-16,19.68000030517578,19.690000534057617,19.299999237060547,19.479999542236328,19.328323364257812,21834700
2012-10-17,19.5,20.479999542236328,19.3700008392334,19.8799991607666,19.725208282470703,44074500
2012-10-18,19.700000762939453,19.790000915527344,18.889999389648438,18.979999542236328,18.83221435546875,52157400
2012-10-19,19.0,19.059999465942383,18.799999237060547,19.0,18.85205841064453,34835000
2012-10-22,19.200000762939453,19.43000030517578,19.049999237060547,19.31999969482422,19.16956329345703,32447300
2012-10-23,19.25,19.799999237060547,19.100000381469727,19.5,19.348163604736328,78381200
2012-10-24,24.1299991607666,24.25,22.850000381469727,23.229999542236328,23.049121856689453,228949900
2012-10-25,23.290000915527344,23.309999465942383,22.469999313354492,22.559999465942383,22.384336471557617,76142000
2012-10-26,22.399999618530273,22.8799991607666,21.8799991607666,21.940000534057617,21.769166946411133,73175800
2012-10-31,20.81999969482422,21.5,20.729999542236328,21.110000610351562,20.94563102722168,99378200
2012-11-01,21.079999923706055,21.440000534057617,21.010000228881836,21.209999084472656,21.04484748840332,37713900
2012-11-02,21.260000228881836,21.690000534057617,21.06999969482422,21.18000030517578,21.015079498291016,38344400
2012-11-05,21.100000381469727,21.479999542236328,20.920000076293945,21.25,21.08453941345215,31806700
2012-11-06,21.239999771118164,21.3700008392334,20.989999771118164,21.170000076293945,21.00516128540039,29062700
2012-11-07,20.850000381469727,20.950000762939453,20.3700008392334,20.469999313354492,20.310611724853516,33396800
2012-11-08,20.520000457763672,20.729999542236328,19.979999542236328,19.989999771118164,19.834352493286133,34254600
2012-11-09,19.959999084472656,20.0,19.1299991607666,19.209999084472656,19.060420989990234,42295500
2012-11-12,19.149999618530273,20.170000076293945,18.8700008392334,20.06999969482422,19.913728713989258,67349200
2012-11-13,19.610000610351562,20.110000610351562,19.559999465942383,19.860000610351562,19.705366134643555,71775100
2012-11-14,20.100000381469727,22.5,19.93000030517578,22.360000610351562,22.185897827148438,229751000
2012-11-15,22.34000015258789,22.5,21.649999618530273,22.170000076293945,21.997373580932617,78857700
2012-11-16,22.25,23.93000030517578,22.18000030517578,23.559999465942383,23.376550674438477,107182200
2012-11-19,23.959999084472656,24.1200008392334,22.81999969482422,22.920000076293945,22.74153709411621,85021300
2012-11-20,22.729999542236328,23.899999618530273,22.700000762939453,23.100000381469727,22.920135498046875,46655300
2012-11-21,23.219999313354492,24.530000686645508,23.049999237060547,24.31999969482422,24.13063621520996,89862400
2012-11-23,24.579999923706055,24.68000030517578,23.8799991607666,24.0,23.813127517700195,29520900
2012-11-26,24.940000534057617,26.09000015258789,24.809999465942383,25.940000534057617,25.738019943237305,123865000
2012-11-27,26.040000915527344,26.5,25.459999084472656,26.149999618530273,25.946386337280273,85760600
2012-11-28,25.940000534057617,26.489999771118164,25.75,26.360000610351562,26.154752731323242,49205600
2012-11-29,26.5,27.520000457763672,26.15999984741211,27.31999969482422,27.107276916503906,88759700
2012-11-30,27.260000228881836,28.0,26.760000228881836,28.0,27.781984329223633,127049600
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,26.82946014404297,123526100
2012-12-04,27.059999465942383,27.760000228881836,26.68000030517578,27.459999084472656,27.246185302734375,72869200
2012-12-05,27.75,27.899999618530273,27.260000228881836,27.709999084472656,27.494237899780273,58976300
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.969999313354492,26.760000228881836,46001500
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,27.27595329284668,51751900
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,27.623228073120117,50608500
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,27.762134552001953,77099100
2012-12-12,28.0,28.139999389648438,27.3700008392334,27.579999923706055,27.365253448486328,46704200
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,28.02011489868164,81051600
2012-12-14,28.18000030517578,28.329999923706055,26.760000228881836,26.809999465942383,26.601245880126953,91631600
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,26.541719436645508,57742500
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530273,27.709999084472656,27.494237899780273,60512900
2012-12-19,27.829999923706055,28.219999313354492,26.950000762939453,27.40999984741211,27.19657325744629,61390300
2012-12-20,27.489999771118164,27.600000381469727,27.1299991607666,27.360000610351562,27.14696502685547,35574800
2012-12-21,26.65999984741211,27.010000228881836,26.1200008392334,26.260000228881836,26.05552864074707,54555200
2012-12-24,26.5,26.959999084472656,26.200000762939453,26.93000030517578,26.720314025878906,28230100
2012-12-26,27.030000686645508,27.18000030517578,26.3799991607666,26.510000228881836,26.303586959838867,33175400
2012-12-27,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,25.847166061401367,43481700
2012-12-28,25.479999542236328,26.110000610351562,25.149999618530273,25.90999984741211,25.708253860473633,56574800
2012-12-31,26.200000762939453,26.989999771118164,26.110000610351562,26.6200008392334,26.41272735595703,60374500
2013-01-02,27.440000534057617,28.18000030517578,27.420000076293945,28.0,27.781984329223633,69846400
2013-01-03,27.8799991607666,28.469999313354492,27.59000015258789,27.770000457763672,27.553773880004883,63140600
2013-01-04,28.010000228881836,28.93000030517578,27.829999923706055,28.760000228881836,28.53606414794922,72715400
2013-01-07,28.690000534057617,29.790000915527344,28.649999618530273,29.420000076293945,29.19092559814453,83781800
2013-01-08,29.510000228881836,29.600000381469727,28.860000610351562,29.059999465942383,28.833724975585938,45871300
2013-01-09,29.670000076293945,30.600000381469727,29.489999771118164,30.59000015258789,30.3518123626709,104787700
2013-01-10,30.600000381469727,31.450000762939453,30.280000686645508,31.299999237060547,31.05628776550293,95316400
2013-01-11,31.280000686645508,31.959999084472656,31.100000381469727,31.719999313354492,31.473012924194336,89598000
2013-01-14,32.08000183105469,32.209999084472656,30.6200008392334,30.950000762939453,30.709014892578125,98892800
2013-01-15,30.639999389648438,31.709999084472656,29.8799991607666,30.100000381469727,29.86562728881836,173242600
2013-01-16,30.209999084472656,30.350000381469727,29.530000686645508,29.850000381469727,29.617578506469727,75332700
2013-01-17,30.079999923706055,30.420000076293945,30.030000686645508,30.139999389648438,29.905317306518555,40256700
2013-01-18,30.309999465942383,30.440000534057617,29.270000457763672,29.65999984741211,29.429058074951172,49631500
2013-01-22,29.75,30.889999389648438,29.739999771118164,30.729999542236328,30.490726470947266,55243300
2013-01-23,31.100000381469727,31.5,30.799999237060547,30.81999969482422,30.58002471923828,48899800
2013-01-24,31.270000457763672,31.489999771118164,30.809999465942383,31.079999923706055,30.83799934387207,43845100
2013-01-25,31.40999984741211,31.93000030517578,31.1299991607666,31.540000915527344,31.294418334960938,54363600
2013-01-28,31.8799991607666,32.5099983215332,31.809999465942383,32.470001220703125,32.21717834472656,59682500
2013-01-29,32.0,32.06999969482422,30.709999084472656,30.790000915527344,30.55025863647461,72976500
2013-01-30,30.979999542236328,31.489999771118164,30.8799991607666,31.239999771118164,30.996753692626953,87682100
2013-01-31,29.149999618530273,31.469999313354492,28.739999771118164,30.979999542236328,30.73877716064453,190744900
2013-02-01,31.010000228881836,31.020000457763672,29.6299991607666,29.729999542236328,29.49850845336914,85856700
2013-02-04,29.059999465942383,29.200000762939453,28.010000228881836,28.110000610351562,27.891124725341797,92362200
2013-02-05,28.260000228881836,28.959999084472656,28.040000915527344,28.639999389648438,28.4169979095459,47948200
2013-02-06,28.739999771118164,29.290000915527344,28.65999984741211,29.049999237060547,28.82380485534668,38375900
2013-02-07,29.110000610351562,29.149999618530273,28.270000457763672,28.649999618530273,28.426918029785156,34540100
2013-02-08,28.889999389648438,29.170000076293945,28.510000228881836,28.549999237060547,28.327699661254883,37708800
2013-02-11,28.610000610351562,28.68000030517578,28.040000915527344,28.260000228881836,28.039958953857422,37361800
2013-02-12,27.670000076293945,28.15999984741211,27.100000381469727,27.3700008392334,27.156888961791992,93498700
2013-02-13,27.360000610351562,28.31999969482422,27.309999465942383,27.90999984741211,27.69268226623535,50164000
2013-02-14,28.020000457763672,28.6299991607666,28.010000228881836,28.5,28.278091430664062,35615800
2013-02-15,28.520000457763672,28.75,28.09000015258789,28.31999969482422,28.099491119384766,33109300
2013-02-19,28.229999542236328,29.079999923706055,28.1200008392334,28.93000030517578,28.704740524291992,49396400
2013-02-20,28.920000076293945,29.049999237060547,28.329999923706055,28.459999084472656,28.238401412963867,42098200
2013-02-21,28.280000686645508,28.549999237060547,27.149999618530273,27.280000686645508,27.067590713500977,49642300
2013-02-22,27.6200008392334,27.6299991607666,26.81999969482422,27.1299991607666,26.91875648498535,36350200
2013-02-25,27.15999984741211,27.639999389648438,27.149999618530273,27.270000457763672,27.057666778564453,34652000
2013-02-26,27.360000610351562,27.459999084472656,26.700000762939453,27.389999389648438,27.17673110961914,31611700
2013-02-27,27.34000015258789,27.34000015258789,26.6299991607666,26.8700008392334,26.66077995300293,44319700
2013-02-28,26.84000015258789,27.299999237060547,26.34000015258789,27.25,27.03782081604004,83027800
2013-03-01,27.049999237060547,28.1200008392334,26.809999465942383,27.780000686645508,27.563697814941406,54064800
2013-03-04,27.760000228881836,28.059999465942383,27.440000534057617,27.719999313354492,27.504159927368164,32400700
2013-03-05,27.8799991607666,28.18000030517578,27.209999084472656,27.520000457763672,27.30571746826172,40622200
2013-03-06,28.100000381469727,28.1299991607666,27.350000381469727,27.450000762939453,27.236263275146484,33532600
2013-03-07,27.56999969482422,28.68000030517578,27.469999313354492,28.579999923706055,28.357465744018555,74540200
2013-03-08,28.43000030517578,28.469999313354492,27.729999542236328,27.959999084472656,27.742294311523438,44198900
2013-03-11,28.010000228881836,28.639999389648438,27.829999923706055,28.139999389648438,27.92089080810547,35642100
2013-03-12,28.100000381469727,28.31999969482422,27.600000381469727,27.829999923706055,27.613304138183594,27569600
2013-03-13,27.6200008392334,27.649999618530273,26.920000076293945,27.079999923706055,26.8691463470459,39619500
2013-03-14,27.100000381469727,27.43000030517578,26.829999923706055,27.040000915527344,26.82946014404297,27646400
2013-03-15,27.030000686645508,27.059999465942383,26.559999465942383,26.649999618530273,26.442493438720703,31597400
2013-03-18,26.3700008392334,26.790000915527344,25.780000686645508,26.489999771118164,26.28373908996582,26653700
2013-03-19,26.530000686645508,26.899999618530273,26.209999084472656,26.549999237060547,26.343273162841797,25254200
2013-03-20,26.68000030517578,26.690000534057617,25.780000686645508,25.860000610351562,25.65864372253418,44006500
2013-03-21,25.65999984741211,26.110000610351562,25.559999465942383,25.739999771118164,25.539579391479492,24336100
2013-03-22,25.799999237060547,26.010000228881836,25.6299991607666,25.729999542236328,25.529653549194336,18456300
2013-03-25,25.75,25.799999237060547,25.079999923706055,25.1299991607666,24.934328079223633,39199000
2013-03-26,25.079999923706055,25.479999542236328,25.030000686645508,25.209999084472656,25.013704299926758,26957200
2013-03-27,25.0,26.280000686645508,24.719999313354492,26.09000015258789,25.886856079101562,52297400
2013-03-28,26.09000015258789,26.170000076293945,25.520000457763672,25.579999923706055,25.38082504272461,28585700
2013-04-01,25.6299991607666,25.889999389648438,25.280000686645508,25.530000686645508,25.331212997436523,22249300
2013-04-02,25.770000457763672,26.1200008392334,25.299999237060547,25.420000076293945,25.22206687927246,35153300
2013-04-03,25.829999923706055,26.389999389648438,25.700000762939453,26.25,26.045610427856445,48195200
2013-04-04,26.6200008392334,27.229999542236328,26.110000610351562,27.06999969482422,26.859222412109375,82016800
2013-04-05,26.860000610351562,27.799999237060547,26.610000610351562,27.389999389648438,27.17673110961914,64566600
2013-04-08,27.190000534057617,27.200000762939453,26.6299991607666,26.850000381469727,26.640933990478516,27256000
2013-04-09,26.579999923706055,26.889999389648438,26.420000076293945,26.59000015258789,26.38296127319336,21311100
2013-04-10,27.010000228881836,27.84000015258789,26.899999618530273,27.56999969482422,27.355329513549805,45949400
2013-04-11,27.479999542236328,28.100000381469727,27.25,28.020000457763672,27.801828384399414,33368500
2013-04-12,28.0,28.0,27.239999771118164,27.399999618530273,27.18665313720703,28697400
2013-04-15,27.15999984741211,27.479999542236328,26.360000610351562,26.520000457763672,26.313507080078125,30275400
2013-04-16,26.809999465942383,27.110000610351562,26.399999618530273,26.920000076293945,26.710390090942383,27365900
2013-04-17,26.649999618530273,27.200000762939453,26.389999389648438,26.6299991607666,26.422649383544922,26440600
2013-04-18,26.81999969482422,26.81999969482422,25.149999618530273,25.690000534057617,25.48996925354004,39059000
2013-04-19,25.6200008392334,25.959999084472656,25.329999923706055,25.729999542236328,25.529653549194336,20380900
2013-04-22,25.809999465942383,26.360000610351562,25.700000762939453,25.969999313354492,25.767786026000977,25687600
2013-04-23,26.219999313354492,26.329999923706055,25.770000457763672,25.979999542236328,25.777711868286133,25191500
2013-04-24,25.93000030517578,26.399999618530273,25.799999237060547,26.110000610351562,25.906700134277344,19729900
2013-04-25,26.06999969482422,26.399999618530273,26.0,26.139999389648438,25.936464309692383,17150000
2013-04-26,26.600000381469727,27.6200008392334,26.600000381469727,26.850000381469727,26.640933990478516,33018000
2013-04-29,27.15999984741211,27.40999984741211,26.860000610351562,26.979999542236328,26.769922256469727,29201100
2013-04-30,27.1299991607666,27.850000381469727,27.010000228881836,27.770000457763672,27.553773880004883,36245700
2013-05-01,27.850000381469727,27.920000076293945,27.309999465942383,27.43000030517578,27.216419219970703,64567600
2013-05-02,28.010000228881836,29.020000457763672,27.979999542236328,28.969999313354492,28.744428634643555,104257000
2013-05-03,29.040000915527344,29.06999969482422,28.149999618530273,28.309999465942383,28.089567184448242,58506400
2013-05-06,28.329999923706055,28.459999084472656,27.479999542236328,27.56999969482422,27.355329513549805,43939400
2013-05-07,27.549999237060547,27.850000381469727,26.850000381469727,26.889999389648438,26.680620193481445,41259100
2013-05-08,26.8799991607666,27.299999237060547,26.649999618530273,27.1200008392334,26.908832550048828,34654900
2013-05-09,27.079999923706055,27.549999237060547,26.850000381469727,27.040000915527344,26.82946014404297,33457200
2013-05-10,27.139999389648438,27.299999237060547,26.56999969482422,26.68000030517578,26.472257614135742,30847100
2013-05-13,26.600000381469727,27.329999923706055,26.530000686645508,26.81999969482422,26.611169815063477,29068800
2013-05-14,26.889999389648438,27.280000686645508,26.81999969482422,27.06999969482422,26.859222412109375,24930300
2013-05-15,26.920000076293945,26.989999771118164,26.399999618530273,26.600000381469727,26.392885208129883,30299800
2013-05-16,26.479999542236328,26.549999237060547,25.899999618530273,26.1299991607666,25.926542282104492,35499100
2013-05-17,26.399999618530273,26.600000381469727,26.200000762939453,26.25,26.045610427856445,29462700
2013-05-20,26.18000030517578,26.190000534057617,25.690000534057617,25.760000228881836,25.55942153930664,42402900
2013-05-21,25.8700008392334,26.079999923706055,25.59000015258789,25.65999984741211,25.460203170776367,26261300
2013-05-22,25.649999618530273,25.850000381469727,24.920000076293945,25.15999984741211,24.964096069335938,45314500
2013-05-23,24.799999237060547,25.530000686645508,24.770000457763672,25.059999465942383,24.864871978759766,37663100
2013-05-24,24.969999313354492,24.969999313354492,24.079999923706055,24.309999465942383,24.12071418762207,58727900
2013-05-28,24.540000915527344,24.540000915527344,23.920000076293945,24.100000381469727,23.912351608276367,50079700
2013-05-29,23.790000915527344,23.809999465942383,23.260000228881836,23.31999969482422,23.138423919677734,64237800
2013-05-30,24.1299991607666,24.780000686645508,23.93000030517578,24.549999237060547,24.358842849731445,60733200
2013-05-31,24.6299991607666,24.950000762939453,24.270000457763672,24.350000381469727,24.160402297973633,35925000
2013-06-03,24.270000457763672,24.31999969482422,23.709999084472656,23.850000381469727,23.66429328918457,35733800
2013-06-04,23.889999389648438,23.93000030517578,23.31999969482422,23.520000457763672,23.336864471435547,34760800
2013-06-05,23.350000381469727,23.709999084472656,22.790000915527344,22.899999618530273,22.72169303894043,53819700
2013-06-06,22.989999771118164,23.09000015258789,22.670000076293945,22.969999313354492,22.79114532470703,31260700
2013-06-07,23.030000686645508,23.399999618530273,22.860000610351562,23.290000915527344,23.10865592956543,38699200
2013-06-10,24.059999465942383,24.600000381469727,23.989999771118164,24.329999923706055,24.14055824279785,58393000
2013-06-11,24.030000686645508,24.350000381469727,24.0,24.030000686645508,23.842891693115234,29885900
2013-06-12,24.15999984741211,24.260000228881836,23.579999923706055,23.770000457763672,23.58492088317871,26445800
2013-06-13,23.719999313354492,23.829999923706055,23.270000457763672,23.729999542236328,23.545230865478516,31189300
2013-06-14,23.559999465942383,23.889999389648438,23.260000228881836,23.6299991607666,23.446006774902344,30677100
2013-06-17,23.90999984741211,24.25,23.75,24.020000457763672,23.83297348022461,33664500
2013-06-18,24.09000015258789,24.690000534057617,24.079999923706055,24.209999084472656,24.021493911743164,36709100
2013-06-19,24.200000762939453,25.190000534057617,24.100000381469727,24.309999465942383,24.12071418762207,31790600
2013-06-20,24.280000686645508,24.75,23.649999618530273,23.899999618530273,23.71390724182129,42765600
2013-06-21,24.59000015258789,24.700000762939453,24.049999237060547,24.530000686645508,24.338998794555664,45833900
2013-06-24,23.950000762939453,24.110000610351562,23.3799991607666,23.940000534057617,23.75359535217285,40626000
2013-06-25,24.139999389648438,24.43000030517578,24.040000915527344,24.25,24.061182022094727,24713200
2013-06-26,24.510000228881836,24.649999618530273,23.989999771118164,24.15999984741211,23.971881866455078,29890300
2013-06-27,24.239999771118164,24.84000015258789,24.209999084472656,24.65999984741211,24.46799087524414,34694100
2013-06-28,24.68000030517578,24.979999542236328,24.420000076293945,24.8799991607666,24.68627166748047,96778900
2013-07-01,24.969999313354492,25.059999465942383,24.6200008392334,24.809999465942383,24.616819381713867,20582200
